Doc&Category, Element ID, Porperty, Number Value,String Value 
11,"977438","主体 ID@-1",, SH_Curtain wall 
11,"977438","类型 ID@-1",, 64 x 128 rectangular 
11,"977438","类型@-1",, 64 x 128 rectangular 
11,"977438","边 1 上的宽度@1",0.07,
11,"977438","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977438","边 2 上的宽度@1",0.07,
11,"977438","角度@19",0,
11,"977438","角竖梃@3",0,
11,"977438","厚度@3",0.33,
11,"977438","偏移@19",0,
11,"977438","类型名称@0",, 64 x 128 rectangular 
11,977439,GUID@-1,,ab343b7e37054b87bacc33c06a620402
11,"977439","长度@1",4.79,
11,"977439","类型 ID@-1",, 64 x 128 rectangular 
11,"977439","主体 ID@-1",, SH_Curtain wall 
11,"977439","体积@1",0.21,
11,"977439","标高@19",, Level 1 
11,"977439","面积@1",2.24,
11,"977439","族@-1",, 64 x 128 rectangular 
11,"977439","创建的阶段@14",, Working Drawings 
11,"977439","族与类型@-1",, 64 x 128 rectangular 
11,"977439","类型@-1",, 64 x 128 rectangular 
11,"977439","边 1 上的宽度@1",0.07,
11,"977439","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977439","边 2 上的宽度@1",0.07,
11,"977439","角度@19",0,
11,"977439","角竖梃@3",0,
11,"977439","厚度@3",0.33,
11,"977439","偏移@19",0,
11,"977439","类型名称@0",, 64 x 128 rectangular 
11,977440,GUID@-1,,ab343b7e37054b87bacc33c06a62043d
11,"977440","体积@1",0.21,
11,"977440","创建的阶段@14",, Working Drawings 
11,"977440","族@-1",, 64 x 128 rectangular 
11,"977440","面积@1",2.24,
11,"977440","类型 ID@-1",, 64 x 128 rectangular 
11,"977440","主体 ID@-1",, SH_Curtain wall 
11,"977440","类型@-1",, 64 x 128 rectangular 
11,"977440","族与类型@-1",, 64 x 128 rectangular 
11,"977440","长度@1",4.79,
11,"977440","标高@19",, Level 1 
11,"977440","边 1 上的宽度@1",0.07,
11,"977440","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977440","边 2 上的宽度@1",0.07,
11,"977440","角度@19",0,
11,"977440","角竖梃@3",0,
11,"977440","厚度@3",0.33,
11,"977440","偏移@19",0,
11,"977440","类型名称@0",, 64 x 128 rectangular 
11,977441,GUID@-1,,ab343b7e37054b87bacc33c06a62043c
11,"977441","族与类型@-1",, 64 x 128 rectangular 
11,"977441","类型 ID@-1",, 64 x 128 rectangular 
11,"977441","类型@-1",, 64 x 128 rectangular 
11,"977441","长度@1",4.79,
11,"977441","族@-1",, 64 x 128 rectangular 
11,"977441","体积@1",0.21,
11,"977441","主体 ID@-1",, SH_Curtain wall 
11,"977441","创建的阶段@14",, Working Drawings 
11,"977441","标高@19",, Level 1 
11,"977441","面积@1",2.24,
11,"977441","边 1 上的宽度@1",0.07,
11,"977441","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977441","边 2 上的宽度@1",0.07,
11,"977441","角度@19",0,
11,"977441","角竖梃@3",0,
11,"977441","厚度@3",0.33,
11,"977441","偏移@19",0,
11,"977441","类型名称@0",, 64 x 128 rectangular 
11,977442,GUID@-1,,ab343b7e37054b87bacc33c06a62043f
11,"977442","面积@1",2.24,
11,"977442","标高@19",, Level 1 
11,"977442","体积@1",0.21,
11,"977442","创建的阶段@14",, Working Drawings 
11,"977442","类型@-1",, 64 x 128 rectangular 
11,"977442","族与类型@-1",, 64 x 128 rectangular 
11,"977442","类型 ID@-1",, 64 x 128 rectangular 
11,"977442","族@-1",, 64 x 128 rectangular 
11,"977442","主体 ID@-1",, SH_Curtain wall 
11,"977442","长度@1",4.79,
11,"977442","边 1 上的宽度@1",0.07,
11,"977442","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977442","边 2 上的宽度@1",0.07,
11,"977442","角度@19",0,
11,"977442","角竖梃@3",0,
11,"977442","厚度@3",0.33,
11,"977442","偏移@19",0,
11,"977442","类型名称@0",, 64 x 128 rectangular 
11,977443,GUID@-1,,ab343b7e37054b87bacc33c06a62043e
11,"977443","面积@1",2.24,
11,"977443","标高@19",, Level 1 
11,"977443","类型 ID@-1",, 64 x 128 rectangular 
11,"977443","族与类型@-1",, 64 x 128 rectangular 
11,"977443","族@-1",, 64 x 128 rectangular 
11,"977443","长度@1",4.79,
11,"977443","体积@1",0.21,
11,"977443","类型@-1",, 64 x 128 rectangular 
11,"977443","创建的阶段@14",, Working Drawings 
11,"977443","主体 ID@-1",, SH_Curtain wall 
11,"977443","边 1 上的宽度@1",0.07,
11,"977443","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977443","边 2 上的宽度@1",0.07,
11,"977443","角度@19",0,
11,"977443","角竖梃@3",0,
11,"977443","厚度@3",0.33,
11,"977443","偏移@19",0,
11,"977443","类型名称@0",, 64 x 128 rectangular 
11,977444,GUID@-1,,ab343b7e37054b87bacc33c06a620439
11,"977444","长度@1",4.79,
11,"977444","族与类型@-1",, 64 x 128 rectangular 
11,"977444","类型@-1",, 64 x 128 rectangular 
11,"977444","面积@1",2.24,
11,"977444","类型 ID@-1",, 64 x 128 rectangular 
11,"977444","体积@1",0.21,
11,"977444","创建的阶段@14",, Working Drawings 
11,"977444","主体 ID@-1",, SH_Curtain wall 
11,"977444","族@-1",, 64 x 128 rectangular 
11,"977444","标高@19",, Level 1 
11,"977444","边 1 上的宽度@1",0.07,
11,"977444","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977444","边 2 上的宽度@1",0.07,
11,"977444","角度@19",0,
11,"977444","角竖梃@3",0,
11,"977444","厚度@3",0.33,
11,"977444","偏移@19",0,
11,"977444","类型名称@0",, 64 x 128 rectangular 
11,977445,GUID@-1,,ab343b7e37054b87bacc33c06a620438
11,"977445","面积@1",2.24,
11,"977445","主体 ID@-1",, SH_Curtain wall 
11,"977445","创建的阶段@14",, Working Drawings 
11,"977445","族与类型@-1",, 64 x 128 rectangular 
11,"977445","类型 ID@-1",, 64 x 128 rectangular 
11,"977445","类型@-1",, 64 x 128 rectangular 
11,"977445","体积@1",0.21,
11,"977445","标高@19",, Level 1 
11,"977445","族@-1",, 64 x 128 rectangular 
11,"977445","长度@1",4.79,
11,"977445","边 1 上的宽度@1",0.07,
11,"977445","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977445","边 2 上的宽度@1",0.07,
11,"977445","角度@19",0,
11,"977445","角竖梃@3",0,
11,"977445","厚度@3",0.33,
11,"977445","偏移@19",0,
11,"977445","类型名称@0",, 64 x 128 rectangular 
11,977446,GUID@-1,,ab343b7e37054b87bacc33c06a62043b
11,"977446","长度@1",4.4,
11,"977446","类型@-1",, 64 x 128 rectangular 
11,"977446","族@-1",, 64 x 128 rectangular 
11,"977446","创建的阶段@14",, Working Drawings 
11,"977446","面积@1",2.06,
11,"977446","类型 ID@-1",, 64 x 128 rectangular 
11,"977446","体积@1",0.19,
11,"977446","族与类型@-1",, 64 x 128 rectangular 
11,"977446","主体 ID@-1",, SH_Curtain wall 
11,"977446","标高@19",, Level 1 
11,"977446","边 1 上的宽度@1",0.07,
11,"977446","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977446","边 2 上的宽度@1",0.07,
11,"977446","角度@19",0,
11,"977446","角竖梃@3",0,
11,"977446","厚度@3",0.33,
11,"977446","偏移@19",0,
11,"977446","类型名称@0",, 64 x 128 rectangular 
11,977447,GUID@-1,,ab343b7e37054b87bacc33c06a62043a
11,"977447","创建的阶段@14",, Working Drawings 
11,"977447","标高@19",, Level 1 
11,"977447","类型@-1",, 64 x 128 rectangular 
11,"977447","体积@1",0.38,
11,"977447","面积@1",4.11,
11,"977447","主体 ID@-1",, SH_Curtain wall 
11,"977447","族@-1",, 64 x 128 rectangular 
11,"977447","长度@1",8.86,
11,"977447","类型 ID@-1",, 64 x 128 rectangular 
11,"977447","族与类型@-1",, 64 x 128 rectangular 
11,"977447","边 1 上的宽度@1",0.07,
11,"977447","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977447","边 2 上的宽度@1",0.07,
11,"977447","角度@19",0,
11,"977447","角竖梃@3",0,
11,"977447","厚度@3",0.33,
11,"977447","偏移@19",0,
11,"977447","类型名称@0",, 64 x 128 rectangular 
11,977448,GUID@-1,,ab343b7e37054b87bacc33c06a620435
11,"977448","主体 ID@-1",, SH_Curtain wall 
11,"977448","类型 ID@-1",, 64 x 128 rectangular 
11,"977448","类型@-1",, 64 x 128 rectangular 
11,"977448","标高@19",, Level 1 
11,"977448","面积@1",4.11,
11,"977448","族与类型@-1",, 64 x 128 rectangular 
11,"977448","族@-1",, 64 x 128 rectangular 
11,"977448","长度@1",8.86,
11,"977448","体积@1",0.38,
11,"977448","创建的阶段@14",, Working Drawings 
11,"977448","边 1 上的宽度@1",0.07,
11,"977448","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977448","边 2 上的宽度@1",0.07,
11,"977448","角度@19",0,
11,"977448","角竖梃@3",0,
11,"977448","厚度@3",0.33,
11,"977448","偏移@19",0,
11,"977448","类型名称@0",, 64 x 128 rectangular 
11,977449,GUID@-1,,ab343b7e37054b87bacc33c06a620434
11,"977449","创建的阶段@14",, Working Drawings 
11,"977449","类型 ID@-1",, 64 x 128 rectangular 
11,"977449","主体 ID@-1",, SH_Curtain wall 
11,"977449","族与类型@-1",, 64 x 128 rectangular 
11,"977449","标高@19",, Level 1 
11,"977449","族@-1",, 64 x 128 rectangular 
11,"977449","面积@1",4.11,
11,"977449","类型@-1",, 64 x 128 rectangular 
11,"977449","长度@1",8.86,
11,"977449","体积@1",0.38,
11,"977449","边 1 上的宽度@1",0.07,
11,"977449","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977449","边 2 上的宽度@1",0.07,
11,"977449","角度@19",0,
11,"977449","角竖梃@3",0,
11,"977449","厚度@3",0.33,
11,"977449","偏移@19",0,
11,"977449","类型名称@0",, 64 x 128 rectangular 
11,977450,GUID@-1,,ab343b7e37054b87bacc33c06a620437
11,"977450","族@-1",, 64 x 128 rectangular 
11,"977450","主体 ID@-1",, SH_Curtain wall 
11,"977450","族与类型@-1",, 64 x 128 rectangular 
11,"977450","面积@1",4.11,
11,"977450","类型@-1",, 64 x 128 rectangular 
11,"977450","类型 ID@-1",, 64 x 128 rectangular 
11,"977450","标高@19",, Level 1 
11,"977450","体积@1",0.38,
11,"977450","长度@1",8.86,
11,"977450","创建的阶段@14",, Working Drawings 
11,"977450","边 1 上的宽度@1",0.07,
11,"977450","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977450","边 2 上的宽度@1",0.07,
11,"977450","角度@19",0,
11,"977450","角竖梃@3",0,
11,"977450","厚度@3",0.33,
11,"977450","偏移@19",0,
11,"977450","类型名称@0",, 64 x 128 rectangular 
11,977451,GUID@-1,,ab343b7e37054b87bacc33c06a620436
11,"977451","标高@19",, Level 1 
11,"977451","主体 ID@-1",, SH_Curtain wall 
11,"977451","类型@-1",, 64 x 128 rectangular 
11,"977451","体积@1",0.38,
11,"977451","创建的阶段@14",, Working Drawings 
11,"977451","面积@1",4.11,
11,"977451","族@-1",, 64 x 128 rectangular 
11,"977451","长度@1",8.86,
11,"977451","族与类型@-1",, 64 x 128 rectangular 
11,"977451","类型 ID@-1",, 64 x 128 rectangular 
11,"977451","边 1 上的宽度@1",0.07,
11,"977451","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977451","边 2 上的宽度@1",0.07,
11,"977451","角度@19",0,
11,"977451","角竖梃@3",0,
11,"977451","厚度@3",0.33,
11,"977451","偏移@19",0,
11,"977451","类型名称@0",, 64 x 128 rectangular 
11,977452,GUID@-1,,ab343b7e37054b87bacc33c06a620431
11,"977452","类型 ID@-1",, 64 x 128 rectangular 
11,"977452","族与类型@-1",, 64 x 128 rectangular 
11,"977452","族@-1",, 64 x 128 rectangular 
11,"977452","标高@19",, Level 1 
11,"977452","主体 ID@-1",, SH_Curtain wall 
11,"977452","类型@-1",, 64 x 128 rectangular 
11,"977452","面积@1",4.11,
11,"977452","创建的阶段@14",, Working Drawings 
11,"977452","长度@1",8.86,
11,"977452","体积@1",0.38,
11,"977452","边 1 上的宽度@1",0.07,
11,"977452","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977452","边 2 上的宽度@1",0.07,
11,"977452","角度@19",0,
11,"977452","角竖梃@3",0,
11,"977452","厚度@3",0.33,
11,"977452","偏移@19",0,
11,"977452","类型名称@0",, 64 x 128 rectangular 
11,977453,GUID@-1,,ab343b7e37054b87bacc33c06a620430
11,"977453","创建的阶段@14",, Working Drawings 
11,"977453","类型 ID@-1",, 64 x 128 rectangular 
11,"977453","主体 ID@-1",, SH_Curtain wall 
11,"977453","族与类型@-1",, 64 x 128 rectangular 
11,"977453","类型@-1",, 64 x 128 rectangular 
11,"977453","面积@1",4.11,
11,"977453","族@-1",, 64 x 128 rectangular 
11,"977453","长度@1",8.86,
11,"977453","标高@19",, Level 1 
11,"977453","体积@1",0.38,
11,"977453","边 1 上的宽度@1",0.07,
11,"977453","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977453","边 2 上的宽度@1",0.07,
11,"977453","角度@19",0,
11,"977453","角竖梃@3",0,
11,"977453","厚度@3",0.33,
11,"977453","偏移@19",0,
11,"977453","类型名称@0",, 64 x 128 rectangular 
10,977507,GUID@-1,,ab343b7e37054b87bacc33c06a62047e
10,"977507","主体 ID@-1",, SH_Curtain wall 
10,"977507","面积@1",41.17,
10,"977507","体积@1",3.43,
10,"977507","族与类型@-1",, Glazed 
10,"977507","宽度@1",4.79,
10,"977507","类型 ID@-1",, Glazed 
10,"977507","创建的阶段@14",, Working Drawings 
10,"977507","高度@1",8.6,
10,"977507","族@-1",, Glazed 
10,"977507","类型@-1",, Glazed 
10,"977507","标高@19",, Level 1 
10,"977507","偏移@19",0.1,
10,"977507","材质@5",, Glass 
10,"977507","厚度@1",0.08,
10,"977507","分析构造@92",, <无> 
10,"977507","类型名称@0",, Glazed 
11,977513,GUID@-1,,ab343b7e37054b87bacc33c06a620474
11,"977513","主体 ID@-1",, SH_Curtain wall 
11,"977513","族@-1",, 64 x 128 rectangular 
11,"977513","创建的阶段@14",, Working Drawings 
11,"977513","体积@1",0.21,
11,"977513","长度@1",4.79,
11,"977513","族与类型@-1",, 64 x 128 rectangular 
11,"977513","类型 ID@-1",, 64 x 128 rectangular 
11,"977513","标高@19",, Level 1 
11,"977513","类型@-1",, 64 x 128 rectangular 
11,"977513","面积@1",2.24,
11,"977513","边 1 上的宽度@1",0.07,
11,"977513","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977513","边 2 上的宽度@1",0.07,
11,"977513","角度@19",0,
11,"977513","角竖梃@3",0,
11,"977513","厚度@3",0.33,
11,"977513","偏移@19",0,
11,"977513","类型名称@0",, 64 x 128 rectangular 
11,977514,GUID@-1,,ab343b7e37054b87bacc33c06a620477
11,"977514","创建的阶段@14",, Working Drawings 
11,"977514","标高@19",, Level 1 
11,"977514","族@-1",, 64 x 128 rectangular 
11,"977514","面积@1",2.24,
11,"977514","长度@1",4.79,
11,"977514","主体 ID@-1",, SH_Curtain wall 
11,"977514","体积@1",0.21,
11,"977514","类型@-1",, 64 x 128 rectangular 
11,"977514","类型 ID@-1",, 64 x 128 rectangular 
11,"977514","族与类型@-1",, 64 x 128 rectangular 
11,"977514","边 1 上的宽度@1",0.07,
11,"977514","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977514","边 2 上的宽度@1",0.07,
11,"977514","角度@19",0,
11,"977514","角竖梃@3",0,
11,"977514","厚度@3",0.33,
11,"977514","偏移@19",0,
11,"977514","类型名称@0",, 64 x 128 rectangular 
11,977515,GUID@-1,,ab343b7e37054b87bacc33c06a620476
11,"977515","族@-1",, 64 x 128 rectangular 
11,"977515","体积@1",0.38,
11,"977515","长度@1",8.86,
11,"977515","面积@1",4.11,
11,"977515","类型@-1",, 64 x 128 rectangular 
11,"977515","主体 ID@-1",, SH_Curtain wall 
11,"977515","类型 ID@-1",, 64 x 128 rectangular 
11,"977515","标高@19",, Level 1 
11,"977515","族与类型@-1",, 64 x 128 rectangular 
11,"977515","创建的阶段@14",, Working Drawings 
11,"977515","边 1 上的宽度@1",0.07,
11,"977515","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977515","边 2 上的宽度@1",0.07,
11,"977515","角度@19",0,
11,"977515","角竖梃@3",0,
11,"977515","厚度@3",0.33,
11,"977515","偏移@19",0,
11,"977515","类型名称@0",, 64 x 128 rectangular 
11,977594,GUID@-1,,ab343b7e37054b87bacc33c06a6204a7
11,"977594","面积@1",2.06,
11,"977594","主体 ID@-1",, SH_Curtain wall 
11,"977594","类型@-1",, 64 x 128 rectangular 
11,"977594","族与类型@-1",, 64 x 128 rectangular 
11,"977594","创建的阶段@14",, Working Drawings 
11,"977594","体积@1",0.19,
11,"977594","标高@19",, Level 1 
11,"977594","长度@1",4.39,
11,"977594","类型 ID@-1",, 64 x 128 rectangular 
11,"977594","族@-1",, 64 x 128 rectangular 
11,"977594","边 1 上的宽度@1",0.07,
11,"977594","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977594","边 2 上的宽度@1",0.07,
11,"977594","角度@19",0,
11,"977594","角竖梃@3",0,
11,"977594","厚度@3",0.33,
11,"977594","偏移@19",0,
11,"977594","类型名称@0",, 64 x 128 rectangular 
11,977595,GUID@-1,,ab343b7e37054b87bacc33c06a6204a6
11,"977595","体积@1",0.19,
11,"977595","面积@1",2.06,
11,"977595","长度@1",4.39,
11,"977595","标高@19",, Level 1 
11,"977595","类型 ID@-1",, 64 x 128 rectangular 
11,"977595","主体 ID@-1",, SH_Curtain wall 
11,"977595","族@-1",, 64 x 128 rectangular 
11,"977595","创建的阶段@14",, Working Drawings 
11,"977595","族与类型@-1",, 64 x 128 rectangular 
11,"977595","类型@-1",, 64 x 128 rectangular 
11,"977595","边 1 上的宽度@1",0.07,
11,"977595","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977595","边 2 上的宽度@1",0.07,
11,"977595","角度@19",0,
11,"977595","角竖梃@3",0,
11,"977595","厚度@3",0.33,
11,"977595","偏移@19",0,
11,"977595","类型名称@0",, 64 x 128 rectangular 
11,977596,GUID@-1,,ab343b7e37054b87bacc33c06a6204a1
11,"977596","主体 ID@-1",, SH_Curtain wall 
11,"977596","类型@-1",, 64 x 128 rectangular 
11,"977596","长度@1",4.79,
11,"977596","类型 ID@-1",, 64 x 128 rectangular 
11,"977596","族与类型@-1",, 64 x 128 rectangular 
11,"977596","创建的阶段@14",, Working Drawings 
11,"977596","面积@1",2.24,
11,"977596","标高@19",, Level 1 
11,"977596","族@-1",, 64 x 128 rectangular 
11,"977596","体积@1",0.21,
11,"977596","边 1 上的宽度@1",0.07,
11,"977596","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977596","边 2 上的宽度@1",0.07,
11,"977596","角度@19",0,
11,"977596","角竖梃@3",0,
11,"977596","厚度@3",0.33,
11,"977596","偏移@19",0,
11,"977596","类型名称@0",, 64 x 128 rectangular 
11,977597,GUID@-1,,ab343b7e37054b87bacc33c06a6204a0
11,"977597","标高@19",, Level 1 
11,"977597","创建的阶段@14",, Working Drawings 
11,"977597","族与类型@-1",, 64 x 128 rectangular 
11,"977597","长度@1",4.79,
11,"977597","类型 ID@-1",, 64 x 128 rectangular 
11,"977597","主体 ID@-1",, SH_Curtain wall 
11,"977597","面积@1",2.24,
11,"977597","类型@-1",, 64 x 128 rectangular 
11,"977597","族@-1",, 64 x 128 rectangular 
11,"977597","体积@1",0.21,
11,"977597","边 1 上的宽度@1",0.07,
11,"977597","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977597","边 2 上的宽度@1",0.07,
11,"977597","角度@19",0,
11,"977597","角竖梃@3",0,
11,"977597","厚度@3",0.33,
11,"977597","偏移@19",0,
11,"977597","类型名称@0",, 64 x 128 rectangular 
11,977598,GUID@-1,,ab343b7e37054b87bacc33c06a6204a3
11,"977598","类型@-1",, 64 x 128 rectangular 
11,"977598","类型 ID@-1",, 64 x 128 rectangular 
11,"977598","创建的阶段@14",, Working Drawings 
11,"977598","体积@1",0.21,
11,"977598","长度@1",4.79,
11,"977598","族与类型@-1",, 64 x 128 rectangular 
11,"977598","主体 ID@-1",, SH_Curtain wall 
11,"977598","族@-1",, 64 x 128 rectangular 
11,"977598","面积@1",2.24,
11,"977598","标高@19",, Level 1 
11,"977598","边 1 上的宽度@1",0.07,
11,"977598","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977598","边 2 上的宽度@1",0.07,
11,"977598","角度@19",0,
11,"977598","角竖梃@3",0,
11,"977598","厚度@3",0.33,
11,"977598","偏移@19",0,
11,"977598","类型名称@0",, 64 x 128 rectangular 
11,977599,GUID@-1,,ab343b7e37054b87bacc33c06a6204a2
11,"977599","族@-1",, 64 x 128 rectangular 
11,"977599","族与类型@-1",, 64 x 128 rectangular 
11,"977599","面积@1",2.24,
11,"977599","主体 ID@-1",, SH_Curtain wall 
11,"977599","体积@1",0.21,
11,"977599","长度@1",4.79,
11,"977599","创建的阶段@14",, Working Drawings 
11,"977599","类型 ID@-1",, 64 x 128 rectangular 
11,"977599","类型@-1",, 64 x 128 rectangular 
11,"977599","标高@19",, Level 1 
11,"977599","边 1 上的宽度@1",0.07,
11,"977599","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977599","边 2 上的宽度@1",0.07,
11,"977599","角度@19",0,
11,"977599","角竖梃@3",0,
11,"977599","厚度@3",0.33,
11,"977599","偏移@19",0,
11,"977599","类型名称@0",, 64 x 128 rectangular 
11,977600,GUID@-1,,ab343b7e37054b87bacc33c06a6204dd
11,"977600","主体 ID@-1",, SH_Curtain wall 
11,"977600","面积@1",2.24,
11,"977600","类型 ID@-1",, 64 x 128 rectangular 
11,"977600","创建的阶段@14",, Working Drawings 
11,"977600","长度@1",4.79,
11,"977600","体积@1",0.21,
11,"977600","族@-1",, 64 x 128 rectangular 
11,"977600","类型@-1",, 64 x 128 rectangular 
11,"977600","标高@19",, Level 1 
11,"977600","族与类型@-1",, 64 x 128 rectangular 
11,"977600","边 1 上的宽度@1",0.07,
11,"977600","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977600","边 2 上的宽度@1",0.07,
11,"977600","角度@19",0,
11,"977600","角竖梃@3",0,
11,"977600","厚度@3",0.33,
11,"977600","偏移@19",0,
11,"977600","类型名称@0",, 64 x 128 rectangular 
11,977601,GUID@-1,,ab343b7e37054b87bacc33c06a6204dc
11,"977601","标高@19",, Level 1 
11,"977601","面积@1",2.24,
11,"977601","族与类型@-1",, 64 x 128 rectangular 
11,"977601","创建的阶段@14",, Working Drawings 
11,"977601","体积@1",0.21,
11,"977601","长度@1",4.79,
11,"977601","主体 ID@-1",, SH_Curtain wall 
11,"977601","类型@-1",, 64 x 128 rectangular 
11,"977601","族@-1",, 64 x 128 rectangular 
11,"977601","类型 ID@-1",, 64 x 128 rectangular 
11,"977601","边 1 上的宽度@1",0.07,
11,"977601","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977601","边 2 上的宽度@1",0.07,
11,"977601","角度@19",0,
11,"977601","角竖梃@3",0,
11,"977601","厚度@3",0.33,
11,"977601","偏移@19",0,
11,"977601","类型名称@0",, 64 x 128 rectangular 
11,977602,GUID@-1,,ab343b7e37054b87bacc33c06a6204df
11,"977602","标高@19",, Level 1 
11,"977602","族与类型@-1",, 64 x 128 rectangular 
11,"977602","类型@-1",, 64 x 128 rectangular 
11,"977602","长度@1",4.39,
11,"977602","主体 ID@-1",, SH_Curtain wall 
11,"977602","创建的阶段@14",, Working Drawings 
11,"977602","类型 ID@-1",, 64 x 128 rectangular 
11,"977602","族@-1",, 64 x 128 rectangular 
11,"977602","体积@1",0.19,
11,"977602","面积@1",2.06,
11,"977602","边 1 上的宽度@1",0.07,
11,"977602","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977602","边 2 上的宽度@1",0.07,
11,"977602","角度@19",0,
11,"977602","角竖梃@3",0,
11,"977602","厚度@3",0.33,
11,"977602","偏移@19",0,
11,"977602","类型名称@0",, 64 x 128 rectangular 
11,977603,GUID@-1,,ab343b7e37054b87bacc33c06a6204de
11,"977603","长度@1",4.79,
11,"977603","标高@19",, Level 1 
11,"977603","面积@1",2.24,
11,"977603","类型@-1",, 64 x 128 rectangular 
11,"977603","体积@1",0.21,
11,"977603","类型 ID@-1",, 64 x 128 rectangular 
11,"977603","族与类型@-1",, 64 x 128 rectangular 
11,"977603","族@-1",, 64 x 128 rectangular 
11,"977603","主体 ID@-1",, SH_Curtain wall 
11,"977603","创建的阶段@14",, Working Drawings 
11,"977603","边 1 上的宽度@1",0.07,
11,"977603","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977603","边 2 上的宽度@1",0.07,
11,"977603","角度@19",0,
11,"977603","角竖梃@3",0,
11,"977603","厚度@3",0.33,
11,"977603","偏移@19",0,
11,"977603","类型名称@0",, 64 x 128 rectangular 
11,977604,GUID@-1,,ab343b7e37054b87bacc33c06a6204d9
11,"977604","标高@19",, Level 1 
11,"977604","面积@1",2.24,
11,"977604","类型 ID@-1",, 64 x 128 rectangular 
11,"977604","长度@1",4.79,
11,"977604","类型@-1",, 64 x 128 rectangular 
11,"977604","族@-1",, 64 x 128 rectangular 
11,"977604","族与类型@-1",, 64 x 128 rectangular 
11,"977604","创建的阶段@14",, Working Drawings 
11,"977604","体积@1",0.21,
11,"977604","主体 ID@-1",, SH_Curtain wall 
11,"977604","边 1 上的宽度@1",0.07,
11,"977604","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977604","边 2 上的宽度@1",0.07,
11,"977604","角度@19",0,
11,"977604","角竖梃@3",0,
11,"977604","厚度@3",0.33,
11,"977604","偏移@19",0,
11,"977604","类型名称@0",, 64 x 128 rectangular 
11,977605,GUID@-1,,ab343b7e37054b87bacc33c06a6204d8
11,"977605","长度@1",4.79,
11,"977605","面积@1",2.24,
11,"977605","类型@-1",, 64 x 128 rectangular 
11,"977605","主体 ID@-1",, SH_Curtain wall 
11,"977605","类型 ID@-1",, 64 x 128 rectangular 
11,"977605","创建的阶段@14",, Working Drawings 
11,"977605","标高@19",, Level 1 
11,"977605","体积@1",0.21,
11,"977605","族@-1",, 64 x 128 rectangular 
11,"977605","族与类型@-1",, 64 x 128 rectangular 
11,"977605","边 1 上的宽度@1",0.07,
11,"977605","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977605","边 2 上的宽度@1",0.07,
11,"977605","角度@19",0,
11,"977605","角竖梃@3",0,
11,"977605","厚度@3",0.33,
11,"977605","偏移@19",0,
11,"977605","类型名称@0",, 64 x 128 rectangular 
11,977606,GUID@-1,,ab343b7e37054b87bacc33c06a6204db
11,"977606","主体 ID@-1",, SH_Curtain wall 
11,"977606","类型 ID@-1",, 64 x 128 rectangular 
11,"977606","类型@-1",, 64 x 128 rectangular 
11,"977606","创建的阶段@14",, Working Drawings 
11,"977606","面积@1",2.24,
11,"977606","族与类型@-1",, 64 x 128 rectangular 
11,"977606","族@-1",, 64 x 128 rectangular 
11,"977606","长度@1",4.79,
11,"977606","体积@1",0.21,
11,"977606","标高@19",, Level 1 
11,"977606","边 1 上的宽度@1",0.07,
11,"977606","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"977606","边 2 上的宽度@1",0.07,
11,"977606","角度@19",0,
11,"977606","角竖梃@3",0,
11,"977606","厚度@3",0.33,
11,"977606","偏移@19",0,
11,"977606","类型名称@0",, 64 x 128 rectangular 
11,977607,GUID@-1,,ab343b7e37054b87bacc33c06a6204da
